open,high,low,close,volume
103.2286,103.2924,103.1977,103.2494,19049
103.0061,103.1989,103.0921,103.1337,39986
103.1636,103.4536,102.7774,103.2069,30017
102.9947,103.3039,103.155,103.2089,13123
103.3919,103.3596,103.1227,103.1946,32052
103.0542,103.1574,102.9147,103.1509,16179
103.283,103.1813,103.0348,103.1194,3898
103.2313,103.2858,103.0915,103.2274,24825
103.2511,103.4115,102.9636,103.1928,49637
103.0041,103.1037,102.9246,103.0545,29562
103.1526,103.3421,103.1051,103.1312,17027
103.1772,103.3341,103.0752,103.1101,31987
103.1818,103.3619,103.0984,103.1133,14791
103.3592,103.366,103.2571,103.2792,10523
103.2391,103.4303,103.0153,103.2771,39604
103.2573,103.6412,103.0853,103.3069,48702
103.0207,103.3534,103.0298,103.1852,46667
103.2166,103.2393,102.7439,103.1626,32417
103.3372,103.3138,102.6771,103.2255,2245
103.2316,103.1136,102.9702,103.065,19709
103.1172,103.2285,103.0834,103.0857,36133
103.0171,103.194,102.9575,103.0961,28689
102.9254,103.1673,102.9087,103.1004,20522
103.3149,103.223,102.853,103.2074,44912
103.0564,103.4528,103.1776,103.2419,32935
103.3594,103.583,103.2097,103.3946,42102
103.2687,103.4055,103.132,103.2919,25729
103.2988,103.4064,103.1506,103.306,8261
103.3184,103.5477,103.2692,103.3147,21857
103.2186,103.2973,102.9241,103.2043,26109
103.0535,103.3337,102.9889,103.303,16925
103.5449,103.6219,103.5105,103.5434,45520
103.3108,103.6033,103.4824,103.5417,40548
103.6699,104.0258,103.5919,103.594,24353
103.5452,103.7895,103.4264,103.6027,45750
103.3055,103.73,103.2187,103.5288,15316
103.2564,103.5537,103.1326,103.3405,13980
103.2087,103.3718,103.1267,103.2676,7305
103.2468,103.2428,102.7729,103.124,1465
103.3201,103.3112,103.1321,103.2998,31997
103.3235,103.3902,103.195,103.2879,11711
103.3742,103.2813,103.099,103.2522,33908
103.3342,103.3993,103.2471,103.3441,41570
103.3061,103.5977,103.1229,103.2282,19111
103.2196,103.3291,102.9073,103.1491,12831
103.0234,103.2708,103.0706,103.1561,2991
103.4144,103.3211,103.2548,103.2623,42769
103.1674,103.367,103.1284,103.3141,36649
103.4346,103.3605,103.2947,103.3398,18086
103.191,103.569,103.1113,103.3478,27842
103.4514,103.9724,103.3336,103.3892,3081
103.6026,103.5338,103.0499,103.4101,44292
103.2816,103.6636,103.044,103.3036,27009
103.2819,103.5555,103.3037,103.3084,10622
103.2605,103.6938,102.8636,103.1975,38923
103.1719,103.3294,103.034,103.2059,45405
103.3439,103.3526,103.0115,103.1563,34032
103.4385,103.4353,103.3295,103.4186,42812
103.3813,103.5713,103.2608,103.4144,24849
103.2135,103.6342,103.1958,103.2693,19147
103.1592,103.4699,103.2422,103.2555,25130
103.2442,103.4785,103.0964,103.3091,29694
103.4458,103.5921,103.3402,103.4821,48638
103.3707,103.5256,103.3582,103.4211,48172
103.1896,103.323,102.942,103.2576,25588
103.5589,103.3595,103.1426,103.342,49393
103.0931,103.4807,102.6279,103.1994,23263
103.1695,103.175,102.8727,103.1544,31977
103.1889,103.3259,103.0632,103.1278,34715
103.1857,103.2305,102.9029,103.1207,12904
103.1858,103.4632,103.0202,103.1918,4781
103.0964,103.3012,102.8344,103.1212,27421
103.1396,103.0944,102.8809,103.093,4346
103.119,103.4081,102.9483,103.0915,28744
103.0803,103.2475,102.9434,103.107,47107
102.9559,103.3344,102.8665,103.117,15155
103.1137,103.5694,103.0344,103.162,17336
103.1307,103.2844,103.1874,103.2491,26703
103.2208,103.3986,103.0628,103.2897,24842
103.3399,103.4962,103.1775,103.3365,12784
103.2101,103.4423,102.9228,103.1731,7879
103.362,103.4418,103.1393,103.1783,5535
103.1723,103.527,103.1138,103.2278,20493
103.3831,103.3099,103.065,103.3031,47862
103.2632,103.4459,103.1118,103.2316,21588
103.2973,103.1737,103.0084,103.1636,3477
103.1638,103.2865,102.8927,103.1044,27020
103.0557,103.3916,103.1061,103.1597,23873
103.0885,103.6038,102.8302,103.2664,17764
103.2564,103.435,103.0463,103.2243,43487
103.2635,103.5329,103.2109,103.3181,47651
103.2296,103.3392,103.099,103.3309,36389
103.187,103.5156,103.0537,103.318,37349
103.3128,103.5304,103.0236,103.2962,6662
103.5292,103.4202,103.1237,103.3733,20485
103.3647,103.5291,103.2808,103.407,28398
103.7038,103.7879,103.2606,103.6426,3205
103.5437,103.7195,103.545,103.5543,45192
103.4744,103.7679,103.3242,103.608,37207
103.6293,103.586,103.1543,103.5532,2382
103.3499,103.6571,103.2415,103.4632,26198
103.4643,103.4753,103.2906,103.4621,13837
103.441,103.8774,103.3655,103.4763,39290
103.8714,103.8947,103.654,103.7787,40560
103.6498,103.8296,103.6143,103.7596,1133
103.6829,104.0097,103.495,103.6424,5796
103.5836,104.2038,103.5073,103.6707,46008
103.4029,103.9398,103.4501,103.4558,6796
103.0703,103.7209,103.1945,103.4463,28214
103.6643,103.4638,103.3659,103.4479,43235
103.5872,103.6405,103.3485,103.5302,13493
103.5515,103.8269,103.5164,103.631,42467
103.4624,103.6627,103.4456,103.5789,1529
103.512,103.6189,103.1646,103.5633,36006
103.5581,103.4892,103.3884,103.4839,23460
103.1717,103.4647,103.3204,103.3673,28832
103.3847,103.4601,103.0985,103.3993,1405
103.4506,103.4274,103.1476,103.2677,5183
103.1078,103.2631,102.7497,103.2249,38470
103.1305,103.2172,102.9151,103.1222,6552
103.4062,103.2496,103.0425,103.1789,5369
103.4303,103.84,102.9192,103.365,32713
103.2435,103.2889,103.0305,103.2305,9252
103.0916,103.2886,102.7159,103.0394,42041
102.9852,103.1563,102.9346,103.0265,14389
103.162,103.0467,102.803,103.0281,37547
103.0095,103.0724,102.7401,103.0507,33646
102.8029,103.149,102.9478,103.0047,37742
102.9437,103.1748,102.8853,102.984,22824
102.9223,103.098,102.9131,103.0219,16219
103.1001,103.1843,102.9213,103.1291,30207
102.901,102.9657,102.8092,102.9277,11911
103.0129,103.0807,102.7906,102.8897,30961
102.9833,103.0342,102.7893,102.9117,4110
102.8444,102.962,102.7993,102.8173,14892
102.9952,103.0189,102.771,102.9955,2021
102.821,103.1503,102.8907,102.93,44403
102.7013,103.0344,102.8559,102.9258,12542
102.9947,102.9954,102.5075,102.983,36774
103.004,103.0639,102.6976,102.9222,40245
102.7212,103.0577,102.5646,102.7323,2215
102.6333,102.804,102.3073,102.6882,13629
102.8417,102.8768,102.3807,102.794,18435
102.7508,102.7765,102.5864,102.7594,37153
102.8455,102.9396,102.5154,102.6724,32958
102.8942,102.8122,102.6394,102.7675,23545
102.8321,102.7973,102.4403,102.7335,4181
102.7589,102.8942,102.3056,102.6811,5728
102.564,102.7207,102.5414,102.6965,15828
102.8438,102.8869,102.7265,102.7757,24339
103.0596,103.1229,102.9689,103.0208,12839
103.1685,103.2886,102.7775,103.106,35306
103.2765,103.2442,103.1999,103.2257,40181
103.2201,103.3402,103.0876,103.1734,47054
103.3461,103.1913,103.0518,103.0677,40046
103.0662,103.1354,102.8274,103.0741,44519
103.1816,103.1335,102.6071,103.0851,36216
102.9255,103.0599,102.9673,102.974,35286
103.0374,103.0115,102.6652,102.956,6202
103.0938,103.2965,102.925,102.9971,27278
103.0717,103.3233,103.0035,103.0342,30316
103.2583,103.2279,103.0605,103.0862,21558
103.025,103.2505,102.8991,103.1162,2331
103.0137,103.3927,102.8502,103.0639,44628
103.0329,103.1337,102.9132,103.011,10241
102.9781,102.9563,102.6443,102.8875,35982
103.0898,103.4694,102.6449,103.0713,42644
103.2052,103.2562,103.0292,103.0727,28468
102.9813,103.3491,102.7745,103.0495,17844
102.8365,103.3785,102.7977,102.9539,49278
103.2884,103.4726,102.945,103.2566,43023
103.1378,103.17,102.8654,103.1458,46855
103.1576,103.3744,102.8788,103.1016,4940
103.1416,103.1967,102.9919,103.1444,4664
103.1713,103.3234,103.0926,103.2064,14651
103.2976,103.6908,103.0474,103.3053,19605
103.4952,103.7266,103.4421,103.4922,24081
103.513,103.5486,103.4571,103.5446,9358
103.4143,103.5862,103.2673,103.4353,7341
103.367,103.4674,103.377,103.4087,7583
103.5292,103.4723,103.3475,103.4406,34326
103.6748,103.6896,103.016,103.6547,18937
103.7435,103.5548,103.3816,103.5099,38377
103.6512,103.9708,103.6003,103.6345,25168
103.596,103.6808,103.637,103.6531,39069
104.0171,104.076,103.6461,103.74,33464
103.7723,103.8464,103.6072,103.7294,48959
103.7447,103.7149,103.4954,103.6421,3461
103.7813,103.7434,103.4664,103.7199,36306
103.8525,103.99,103.5421,103.7878,37358
103.9444,103.9123,103.6722,103.8888,49846
103.7729,104.0811,103.7629,103.8874,14880
103.8633,104.0256,103.8108,103.8251,28165
103.5261,103.751,103.488,103.6634,11490
103.7303,103.9367,103.7393,103.7484,35524
103.717,103.8052,103.6822,103.7923,40664
103.7292,103.9113,103.5935,103.6921,20115
103.6709,103.6993,103.5701,103.6363,41940
103.6378,103.7376,103.4811,103.588,26063
103.4641,103.7261,103.2348,103.4344,31438
103.2872,103.4631,103.2684,103.3499,35716
103.2059,103.4429,103.2175,103.2328,49985
103.2852,103.6582,103.1158,103.1902,46091
103.2241,103.1822,102.8569,103.114,28746
102.8283,103.1198,102.9193,102.9464,1368
102.9969,103.5056,103.1469,103.1548,29591
103.209,103.5865,103.1107,103.2841,17274
103.3116,103.4527,102.8741,103.2037,34726
103.3572,103.5713,102.8923,103.2318,25833
103.1794,103.6916,103.2224,103.2749,46709
103.4298,103.497,103.3346,103.398,24247
103.5029,103.441,102.9311,103.3134,27211
103.4693,103.4939,103.417,103.4263,41039
103.5165,103.4709,103.0336,103.3696,38103
103.3347,103.3695,103.1889,103.2316,3415
103.2124,103.4335,103.0479,103.3064,41226
103.4201,103.4847,103.2985,103.4398,48252
103.7115,103.8764,103.4759,103.7079,30403
103.5943,103.9469,103.5471,103.5835,46456
103.7509,103.7674,103.5218,103.6559,20953
103.6558,103.6412,103.2283,103.6135,25863
103.3902,103.8018,103.3137,103.6947,10878
103.4064,103.7516,103.3566,103.5423,21613
103.1854,103.6411,103.392,103.4116,6916
103.3495,103.3631,103.1352,103.3314,39718
103.3645,103.5774,103.3188,103.3396,43437
103.3026,103.3415,102.9241,103.2734,5320
103.2423,103.4756,103.0655,103.3414,20068
103.5173,103.5347,103.0337,103.4476,3031
103.5838,103.5255,103.3503,103.5097,13895
103.5473,103.9274,103.4819,103.6774,20280
103.5684,104.0975,103.716,103.7205,1899
103.5943,103.7242,103.5906,103.5943,33495
103.9216,103.9281,103.4103,103.7357,39814
103.8491,103.8475,103.5183,103.6729,8061
103.8259,104.0288,103.4855,103.7674,25949
103.8549,104.1392,103.5871,103.9308,48188
104.0705,104.041,103.7167,103.9783,21563
103.7758,104.0025,103.6301,103.8228,41278
103.6479,104.0857,103.5696,103.7275,9171
103.6421,103.9064,103.6899,103.8648,1271
103.8578,104.032,103.6353,103.8472,44013
103.7901,103.9622,103.6671,103.8555,4535
103.9443,103.9892,103.6378,103.9343,21998
103.7676,104.0151,103.906,104.0067,48117
104.0534,104.2931,103.9443,104.0357,36842
103.7611,104.1856,103.916,104.014,43720
104.0946,104.3405,103.7948,103.9815,9179
104.1251,104.3387,104.0025,104.0708,33547
104.0994,104.2912,104.0237,104.1284,13774
104.1602,104.3942,104.0241,104.1016,18180
104.1124,104.2801,104.1874,104.2143,9166
104.2084,104.2203,104.0449,104.2009,41323
104.1949,104.2135,104.0874,104.1122,19918
103.7113,104.071,103.9625,104.0332,34704
103.8849,104.2197,103.5468,103.9314,44139
103.9007,104.1083,103.8889,103.9031,13793
104.011,104.1351,104.0293,104.0314,7097
104.0991,103.9538,103.8585,103.9476,11872
103.8504,104.1108,103.7698,103.9672,15571
103.8345,104.1742,103.5404,103.899,33790
103.6729,104.1253,103.8071,103.8719,46669
103.8718,103.7902,103.4928,103.7152,36971
103.6668,103.7972,103.4365,103.6923,1273
103.6268,103.7998,103.2826,103.6723,18408
103.7229,103.7383,103.5901,103.7283,29191
103.8174,103.7738,103.298,103.7514,11900
103.6632,104.0094,103.532,103.6272,25741
104.0143,103.9191,103.6567,103.7396,9488
103.8085,103.8066,103.4036,103.7614,41624
103.7337,103.806,103.5744,103.782,14404
103.7228,103.9365,103.4191,103.7811,10128
103.6866,103.9152,103.7143,103.7273,34338
103.5941,104.061,103.7206,103.7499,16235
103.8034,104.1674,103.4922,103.7993,25716
103.6993,103.8366,103.3847,103.6181,7706
103.4988,103.8689,103.3342,103.5623,32733
103.4523,103.6686,103.3621,103.5359,34534
103.7194,103.6298,103.5547,103.5624,2626
103.5382,103.9446,103.679,103.6861,31000
103.3919,103.6987,103.4915,103.6061,34421
103.4351,103.6027,103.4923,103.5545,48524
103.3421,103.5482,103.3898,103.5015,13317
103.4584,103.5147,103.3168,103.4185,39602
103.3453,103.4872,103.2237,103.3826,6624
103.4396,103.9167,103.3049,103.4623,39810
103.4726,103.3937,102.9398,103.3534,36645
103.3261,103.4315,103.3513,103.3976,5606
103.3018,103.4771,102.8181,103.2218,49130
103.3198,103.1746,103.009,103.1639,20909
103.0829,103.5141,103.0144,103.1299,49678
103.3788,103.5061,103.278,103.3027,6394
103.2494,103.3867,103.1973,103.2744,45392
103.1425,103.0535,102.997,103.0473,15433
102.6799,103.1082,102.5816,102.8415,30659
102.6758,103.0443,102.567,102.845,32871
102.8678,102.9389,102.574,102.9081,10382
102.8553,103.0486,102.9222,102.9468,13553
102.9108,103.1791,102.8619,102.964,8155
103.0612,103.1848,103.0097,103.0838,17767
103.1024,103.0451,102.8805,103.0282,3198
103.0784,103.4437,102.8922,103.1204,6367
102.8675,103.3796,102.8281,102.9523,17954
102.8229,102.9764,102.6489,102.8591,27841
102.5944,102.9995,102.6581,102.6734,37499
102.5493,103.0289,102.3913,102.6452,20372
102.4749,102.8723,102.6134,102.6405,7474
102.6593,102.6723,102.6479,102.6522,24786
102.6001,102.713,102.432,102.6585,28136
102.6625,102.602,102.2848,102.5634,1927
102.3954,102.7772,102.3899,102.5438,19528
102.3349,102.4746,102.2976,102.3904,31655
102.716,102.5569,102.3226,102.5301,35566
102.4027,102.6543,102.3876,102.499,27713
102.4247,102.5734,102.1821,102.4489,12462
102.487,102.8637,102.4172,102.6118,12363
102.3462,102.5677,102.1825,102.4844,41365
102.5275,102.4182,102.3334,102.3691,14892
102.2744,102.3453,102.1751,102.2569,14013
102.2637,102.2613,102.0447,102.25,31827
102.1206,102.3102,102.1449,102.2941,13451
102.4065,102.417,102.2134,102.3698,17834
102.7523,102.8271,102.5669,102.6335,26393
102.5206,102.5244,101.9658,102.4029,40159
102.5337,102.6608,102.237,102.4652,7585
102.2924,102.5817,102.18,102.4081,31693
102.3801,102.4522,102.2561,102.3481,37653
102.353,102.4184,102.1896,102.2847,45741
102.0084,102.329,102.1007,102.1918,19931
102.2493,102.503,102.2482,102.3641,44286
102.5413,102.5756,102.1492,102.4503,30195
102.5425,102.646,102.4434,102.4527,18593
102.4323,102.6899,102.5506,102.5912,33491
102.5176,102.4416,102.3093,102.4362,13775
102.3096,102.5832,102.2938,102.2999,13511
102.1571,102.166,101.8782,102.0774,21406
101.9413,102.4512,101.9359,102.006,46156
102.0883,102.0639,101.7886,102.0225,12005
102.1191,102.5024,101.8811,102.033,28921
102.0123,102.3429,101.8982,102.0482,15199
101.9061,102.0573,101.711,101.9043,44682
101.9201,102.5031,101.5972,101.9862,44439
102.1792,102.0107,102.0105,102.0107,5644
102.0732,102.2144,101.8177,102.0855,10727
101.7985,102.0631,101.7393,101.8924,11629
101.8512,102.0871,101.6321,101.9242,40122
101.8161,102.0148,101.7806,101.8032,43879
101.8394,101.8713,101.6607,101.7627,6205
101.6811,101.8505,101.6954,101.8171,39392
102.0145,101.9146,101.7901,101.8264,14050
101.7711,101.9709,101.7061,101.7397,23735
101.7879,102.0598,101.7394,101.7404,42945
101.5748,101.5945,101.5576,101.5847,45326
101.7036,101.9228,101.4527,101.7016,22251
101.6656,101.8932,101.6327,101.6807,12151
101.8981,101.9916,101.4987,101.7945,20056
101.7401,101.9884,101.6396,101.7409,28922
101.7657,101.7901,101.5675,101.6877,41539
101.5659,101.8215,101.477,101.61,12640
101.719,101.7904,101.4851,101.6991,30456
101.5452,101.8348,101.5722,101.6269,28820
101.8162,102.0192,101.6278,101.6925,16489
101.5688,101.819,101.5681,101.6536,45929
101.4199,101.4673,101.1673,101.4529,48703
101.3632,101.6516,101.3347,101.3951,39645
101.2398,101.596,101.0436,101.2756,44574
101.3522,101.4308,101.0439,101.279,20290
101.1265,101.2096,101.0829,101.1585,26071
101.3933,101.7049,101.1924,101.2522,23906
101.1601,101.4598,101.1298,101.243,21835
101.2421,101.5706,101.0899,101.225,16755
101.2129,101.5841,101.2309,101.2915,21917
101.4318,101.5729,101.2385,101.3891,37827
101.3855,101.5076,101.2029,101.3871,42787
101.2932,101.3411,101.1509,101.3089,40923
101.2496,101.2837,101.1224,101.1294,37909
100.9939,101.092,100.7101,101.06,22088
101.0569,101.0389,100.9144,100.9977,5144
100.9308,101.1166,100.9365,101.0085,19551
100.985,101.0606,100.9233,100.9736,45689
100.9223,101.0767,100.788,101.0431,49971
100.9143,101.0301,100.8006,100.9812,45792
100.9671,101.1507,100.9644,100.9754,36913
101.2786,101.2553,101.0857,101.0951,33151
101.1398,101.7405,101.0103,101.1296,15608
101.2908,101.2609,100.9884,101.1235,42983
101.085,101.2502,101.0484,101.0627,49121
100.9596,101.0391,100.9808,100.9987,24658
101.0681,100.9669,100.8869,100.9128,47943
100.9024,100.9721,100.855,100.8583,32064
100.8696,101.0355,100.6511,100.9345,10011
100.9596,101.0843,100.4557,100.9121,27182
100.7465,100.7874,100.5862,100.776,27268
100.7535,101.4573,100.8471,100.9543,35130
101.0812,101.3025,100.7487,100.9867,34226
100.9551,100.8776,100.8335,100.8447,22169
100.9854,101.0368,100.5803,100.8001,48478
100.8539,100.9887,100.6649,100.8113,24438
100.9582,101.3027,100.8891,100.9833,4742
100.9557,101.1406,100.6727,100.8715,36895
101.0558,101.0979,100.7833,100.97,19426
101.277,101.1652,101.019,101.1114,16634
101.0433,101.1681,100.9235,101.0478,5933
101.0031,101.1381,100.9239,101.0198,44931
100.8429,100.9516,100.8304,100.9151,33149
100.9488,100.9435,100.5188,100.8946,38531
100.7347,101.191,100.8716,100.8909,4663
101.0359,101.096,100.6014,100.9575,10329
101.127,101.1332,100.699,101.0676,41480
101.0511,101.4156,100.8646,100.992,27737
100.8074,100.8926,100.7111,100.7935,2000
100.9459,100.9867,100.7725,100.7914,48020
100.9089,100.8727,100.4065,100.821,18839
100.7849,100.9541,100.7998,100.8461,23005
100.7538,100.9518,100.3146,100.8132,10586
100.7371,101.038,100.776,100.8258,6694
101.0344,100.9962,100.8566,100.9787,27137
100.9163,101.0901,100.8872,101.0173,13032
101.0889,101.2782,100.9304,100.9795,10661
101.0625,101.0786,100.9265,100.929,38468
100.8232,101.0412,100.6861,100.9119,21679
101.0584,101.1633,100.8575,101.0772,31057
101.0604,101.3148,100.9763,101.0587,47978
101.146,101.3384,101.0424,101.0567,16052
101.1706,101.2146,100.6688,101.008,13371
100.9486,101.1213,100.7724,101.119,41554
101.2852,101.3246,101.3008,101.3174,6366
101.3361,101.3737,101.1858,101.3631,2907
101.2294,101.4344,101.1014,101.3714,4588
101.326,101.4413,101.1948,101.3752,27891
101.1771,101.2115,100.8285,101.1338,8983
101.1809,101.4386,101.0203,101.2091,32757
101.0663,101.3201,101.0578,101.2227,32540
101.5571,101.76,100.9467,101.2661,11457
101.221,101.5909,101.0942,101.1941,16325
101.1665,101.4241,101.0518,101.1552,18641
101.0026,101.2395,100.8466,101.1136,48148
101.2434,101.6235,101.0418,101.217,3207
101.162,101.2373,101.0294,101.1786,14469
101.1981,101.5584,101.1061,101.3896,9971
101.3247,101.54,101.4079,101.4333,8267
101.3844,101.5071,101.089,101.3039,28730
101.4878,101.3156,101.022,101.2909,1555
101.2621,101.2856,101.1717,101.2249,41928
101.1145,101.0437,100.8877,101.0031,40593
101.1489,101.1672,101.0824,101.1647,4092
101.2271,101.2629,101.0476,101.2359,35041
101.4004,101.6416,101.2716,101.2899,2212
101.4751,101.4322,101.112,101.3066,31017
101.2983,101.3534,100.8582,101.1667,27468
101.01,101.1564,101.0071,101.1178,42753
101.1962,101.53,101.1841,101.203,3719
101.1247,101.4634,101.0811,101.0966,29890
100.8148,101.2611,100.2446,100.841,28664
100.8572,100.9253,100.6744,100.8181,24043
100.8865,100.9281,100.6158,100.8038,34830
100.9186,100.867,100.6219,100.8175,17142
101.0611,101.0021,100.7428,100.891,27400
100.922,101.092,100.9221,100.9553,34468
100.8437,101.3398,100.9432,100.9814,7489
101.1384,101.4057,100.9628,101.1022,42262
101.139,101.1125,100.5029,100.9488,6249
100.9515,101.1954,100.8566,100.9997,23995
101.1324,101.1406,100.9275,101.063,30017
101.008,100.9656,100.922,100.9378,40745
100.8056,101.0068,100.5037,100.7863,33191
100.7118,101.0521,100.4274,100.7111,23721
100.5516,100.6509,100.5207,100.6445,3991
100.4906,100.913,100.5774,100.7204,32056
100.5466,100.8453,100.3979,100.6585,21241
100.533,100.6288,100.4498,100.5723,10394
100.6211,100.5728,100.3888,100.5108,6871
100.6129,100.8985,100.5153,100.6233,3691
100.5724,100.9235,100.5412,100.6246,15496
100.517,100.7524,100.536,100.6066,5502
100.6616,100.6319,100.576,100.5955,2204
100.8624,100.7886,100.7149,100.7256,18676
100.7572,100.8723,100.4675,100.6502,12752
100.8437,100.9574,100.2827,100.7826,46549
100.6552,100.8234,100.7722,100.8039,19622
100.7523,100.8489,100.6771,100.7877,31055
101.2369,101.107,100.9961,101.0401,34321
101.0467,101.2302,100.7629,100.9335,30790
100.7427,100.9294,100.6358,100.8978,47680
100.7679,100.8236,100.4217,100.7735,16980
100.9061,100.962,100.8634,100.8695,11984
100.9631,101.2269,100.625,101.0401,37701
100.9752,101.4657,100.9643,101.2089,15356
101.3429,101.3804,101.1691,101.3329,40887
101.2331,101.7115,101.2083,101.3129,36182
101.1965,101.4418,101.1471,101.2759,16045
101.0709,101.3442,101.0206,101.1068,11793
101.2993,101.6339,101.2106,101.3128,39599
101.3594,101.3695,101.1725,101.3603,6504
101.2209,101.4483,100.9933,101.3105,28980
101.4228,101.5491,101.1883,101.4451,2689
101.1684,101.386,101.3312,101.3465,25527
101.4192,101.5619,101.1783,101.3877,4952
101.0807,101.5038,101.1452,101.3702,39950
101.4056,101.527,101.3798,101.435,48150
101.5217,101.6179,101.2427,101.4285,10527
101.1741,101.3468,100.8241,101.2814,13272
101.3617,101.3031,101.1811,101.2891,23486
101.5126,101.531,101.3406,101.3954,47807
101.057,101.4274,101.3321,101.3924,11349
101.4557,101.5318,101.1651,101.4711,15508
101.0735,101.5181,101.2619,101.365,18728
101.3504,101.519,101.2932,101.3624,11755
101.2984,101.8398,101.2283,101.2991,2980
101.1231,101.4146,101.3193,101.3748,42020
101.5731,101.6548,101.2912,101.378,25424
101.4769,101.7896,101.1567,101.4479,16506
101.4722,101.5957,101.0506,101.5584,37181
101.7775,101.7035,101.4128,101.6286,2891
101.4739,101.6772,101.3926,101.6564,32378
101.4302,101.8825,101.5341,101.555,8742
101.3212,101.8699,101.1325,101.5547,20740
101.6833,101.5104,101.3687,101.5005,31680
101.4993,101.5518,101.4427,101.4656,24807
101.4945,101.8113,101.3531,101.4276,38910
101.3588,101.3762,101.2668,101.3283,34536
101.1882,101.5248,101.0786,101.1302,18468
101.0705,101.1589,100.9671,101.0626,9398
101.1096,101.4688,101.0418,101.0822,38656
100.9569,101.0482,100.6744,100.946,22356
100.8862,101.0613,100.9129,100.9476,17375
101.1349,101.2431,100.7646,101.1396,27475
101.2708,101.3599,101.1943,101.2431,14312
101.4208,101.7529,101.3818,101.4096,27900
101.2994,101.4787,101.1328,101.4493,15250
101.4312,101.6367,101.4163,101.5678,39025
101.6042,101.5444,101.3137,101.4943,40233
101.3978,101.7576,101.3214,101.4289,45560
101.2106,101.3245,100.9317,101.1515,31331
101.1609,101.5647,101.1099,101.2715,24436
101.2782,101.4912,101.344,101.4276,35394
101.286,101.3795,101.3176,101.3715,31965
101.3232,101.4317,101.1476,101.3458,46531
101.202,101.4861,100.8936,101.2694,32856
101.4393,101.3583,101.2187,101.3082,1125
101.4404,101.6998,101.2964,101.4222,27889
101.4328,101.3197,101.1832,101.2456,23665
101.3281,101.7745,101.2598,101.2871,20701
101.0148,101.438,100.8457,101.2591,6357
101.3774,101.5282,101.0974,101.2705,22806
101.1641,101.4911,101.1793,101.317,34837
101.3214,101.4806,101.1458,101.298,47452
101.209,101.3543,101.0237,101.2875,4195
101.4828,101.3759,101.0508,101.2658,41003
101.51,101.5869,101.2596,101.3641,29085
101.3314,101.5071,101.1858,101.4066,15837
101.4161,101.59,101.4009,101.429,39211
101.3249,101.5357,101.0862,101.3001,34411
101.3492,101.6183,101.2309,101.2618,41296
101.3558,101.5769,101.3171,101.3528,13234
101.2527,101.4394,101.1927,101.3566,31080
101.3507,101.6185,101.2729,101.4235,18132
101.6023,101.8068,101.4205,101.6028,16930
101.834,101.7814,101.6548,101.7084,45696
101.7614,101.7337,101.6337,101.7179,38768
101.5873,101.8987,101.3705,101.6659,43776
101.4724,101.4769,101.1304,101.4067,14905
101.3504,101.4168,101.3711,101.3896,30126
101.4467,101.3994,101.1669,101.3565,19157
101.6523,101.5709,101.3665,101.3961,41345
101.3441,101.5271,101.2293,101.3805,5919
101.4292,101.5742,101.2441,101.348,45608
101.0924,101.2789,100.9483,101.1678,36516
101.0615,101.3118,100.9196,101.0728,5489
101.124,101.2438,101.1087,101.121,16215
101.275,101.6081,101.1931,101.2946,32114
101.5343,101.3922,101.1224,101.2848,21575
101.2869,101.4239,101.1061,101.318,42044
101.474,101.5003,101.3774,101.4145,28575
101.1367,101.3611,101.0914,101.3323,17799
101.4133,101.5601,101.0583,101.3695,30266
101.4102,101.5672,101.0106,101.2945,7087
101.3286,101.4027,101.3334,101.3821,32394
101.143,101.5767,101.0999,101.3975,46781
101.4238,101.5205,101.0295,101.4277,47979
101.3501,101.499,101.1683,101.3484,38084
101.4935,101.6126,101.4093,101.4201,37669
101.8361,101.708,101.6002,101.6317,35110
101.4907,101.6644,101.3835,101.5293,46534
101.4079,101.68,101.3152,101.4948,11631
101.3998,101.682,101.292,101.5183,49715
101.6183,101.6213,101.5851,101.5982,49221
101.5901,101.7957,101.1335,101.5414,38182
101.1989,101.4271,101.0899,101.2541,14628
101.4708,101.7421,101.3231,101.3918,17226
101.5162,101.4992,101.2244,101.469,29964
101.2967,101.6683,101.2249,101.2923,12005
101.1393,101.3382,101.1558,101.2307,5611
101.3407,102.0416,101.1338,101.3896,18463
101.2898,101.6039,101.3552,101.5365,12818
101.6559,101.6798,101.1801,101.6319,42268
101.6167,102.052,101.4403,101.614,3872
101.6416,101.7094,101.3607,101.6224,47430
101.6603,101.6434,101.4,101.6091,12130
101.763,101.8067,101.3599,101.7238,14855
101.6235,101.6625,101.3882,101.6347,47191
101.5578,101.5667,101.5103,101.5529,48328
101.5127,101.6921,101.3902,101.6555,13050
101.5917,102.0758,101.548,101.651,22331
101.7963,101.8667,101.5389,101.7912,11031
101.648,101.7573,101.4919,101.7229,49201
101.8048,101.7995,101.6481,101.7173,42113
101.5567,101.7828,101.539,101.6236,9301
101.6463,101.6602,101.3109,101.6243,25913
101.486,101.531,101.386,101.4742,1506
101.5004,101.8154,101.3915,101.4247,44180
101.3703,101.3284,101.2474,101.2791,9163
101.4197,101.4122,101.0281,101.3494,36985
101.2085,101.4344,101.3372,101.4221,5894
101.3676,101.4861,101.1494,101.2467,44406
101.5367,101.6725,101.0014,101.3819,48205
101.5864,101.8096,101.5937,101.6354,34756
101.6642,101.9309,101.3467,101.6401,49654
